label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86
10,0.0,0.0,0.0,-0.04771311581134796,-0.5482343435287476,-0.15477673709392548,0.08613596111536026,-1.0774805545806885,-0.24840188026428223,0.1779089868068695,-1.463871955871582,-0.33155208826065063,0.1936570405960083,-1.7273846864700317,-0.376325398683548,0.6192768812179565,-0.9963226318359375,-0.14228150248527527,0.7915874719619751,-1.1815844774246216,-0.3079734444618225,0.4980787932872772,-1.0069899559020996,-0.35134410858154297,0.42328590154647827,-0.9256432056427002,-0.36385035514831543,0.7122751474380493,-0.6874562501907349,-0.14166173338890076,0.9061736464500427,-0.8770231604576111,-0.3154449462890625,0.5265548825263977,-0.713749349117279,-0.29077914357185364,0.5085878968238831,-0.6484787464141846,-0.23567983508110046,0.7538994550704956,-0.3537997603416443,-0.17050869762897491,0.9282436966896057,-0.5069851279258728,-0.3307044804096222,0.5708739161491394,-0.3983134627342224,-0.21564540266990662,0.548125684261322,-0.3334548771381378,-0.10926099866628647,0.7584708333015442,-0.01436140201985836,-0.2158774584531784,0.851976752281189,-0.1481502652168274,-0.29914817214012146,0.6060364246368408,-0.13986846804618835,-0.21852411329746246,0.5802167057991028,-0.1007135733962059,-0.14257635176181793,0.6710444092750549,0.3041394352912903,0.22769968211650848,0.21565723419189453,0.21119722723960876,0.8340709209442139,1.1326961517333984,1.462877869606018,1.6882315874099731,-0.012475057505071163,-0.1406455636024475,-0.2670644223690033,-0.23374906182289124,1.185530662536621,0.4354487657546997,0.22769968211650848,0.3915505111217499,0.6014209985733032,-0.010912392288446426,0.9443821907043457,0.23319724202156067,0.14669957756996155,0.0877186506986618,0.21991632878780365
10,0.0,0.0,0.0,-0.04565810784697533,-0.5502609014511108,-0.15326714515686035,0.08677291870117188,-1.079723834991455,-0.24543310701847076,0.17664696276187897,-1.4670945405960083,-0.3266639709472656,0.19348958134651184,-1.7269173860549927,-0.3694835603237152,0.6190046668052673,-0.9953296184539795,-0.14275316894054413,0.7903700470924377,-1.1826056241989136,-0.3042324483394623,0.4958946406841278,-1.0110878944396973,-0.3441498875617981,0.4213941991329193,-0.9306519627571106,-0.3549991250038147,0.7121181488037109,-0.6877773404121399,-0.1408902108669281,0.9063680171966553,-0.8782221674919128,-0.311138778924942,0.5263972878456116,-0.7184562683105469,-0.28453004360198975,0.5088396072387695,-0.6527305841445923,-0.22897662222385406,0.7531924247741699,-0.3559716045856476,-0.16773515939712524,0.9296474456787109,-0.5087285041809082,-0.3246574103832245,0.5715411305427551,-0.4024002254009247,-0.20923928916454315,0.5495588779449463,-0.33641889691352844,-0.10384812206029892,0.7573117017745972,-0.018011461943387985,-0.21081513166427612,0.8522947430610657,-0.1520487368106842,-0.2935808598995209,0.6054311990737915,-0.14388902485370636,-0.2136862426996231,0.5803653597831726,-0.10328784584999084,-0.13872960209846497,0.6675599813461304,0.29712194204330444,0.2242981493473053,0.21431399881839752,0.209232896566391,0.8283652067184448,1.1283018589019775,1.4597374200820923,1.6849608421325684,-0.014484423212707043,-0.14050692319869995,-0.2656354308128357,-0.23075394332408905,1.1836564540863037,0.43514496088027954,0.2242981493473053,0.388909250497818,0.5991589426994324,-0.008500172756612301,0.9474512934684753,0.22736212611198425,0.143397718667984,0.08534464240074158,0.2174852043390274
10,0.0,0.0,0.0,-0.04270713031291962,-0.5474705100059509,-0.15298521518707275,0.08709414303302765,-1.07339346408844,-0.24545876681804657,0.17746664583683014,-1.4612690210342407,-0.326674222946167,0.19766229391098022,-1.7199586629867554,-0.3698243498802185,0.623236358165741,-0.9899351596832275,-0.14208325743675232,0.7919443845748901,-1.1805598735809326,-0.3020085394382477,0.4975460171699524,-1.011323094367981,-0.3411303460597992,0.4194619655609131,-0.9298733472824097,-0.35116490721702576,0.7175722718238831,-0.6824605464935303,-0.13905979692935944,0.9085357785224915,-0.8746389746665955,-0.3067629635334015,0.5290510654449463,-0.7178834676742554,-0.28029578924179077,0.5094795823097229,-0.6506804823875427,-0.22537435591220856,0.758349597454071,-0.3507670760154724,-0.1643526256084442,0.9323896765708923,-0.5047214031219482,-0.31958019733428955,0.5736680626869202,-0.4014507830142975,-0.204947367310524,0.5501667261123657,-0.3341057300567627,-0.10059820115566254,0.7608358263969421,-0.012847148813307285,-0.2056458443403244,0.8538445830345154,-0.15051250159740448,-0.28884103894233704,0.6060038805007935,-0.1438656896352768,-0.20963571965694427,0.5801262259483337,-0.10177254676818848,-0.13497011363506317,0.6676366329193115,0.29807141423225403,0.22751425206661224,0.21836283802986145,0.21344488859176636,0.8208399415016174,1.1231436729431152,1.4551050662994385,1.6792742013931274,-0.0186594370752573,-0.14444997906684875,-0.2692261338233948,-0.23485422134399414,1.1831995248794556,0.44166889786720276,0.22751425206661224,0.3884005844593048,0.5967467427253723,-0.004894469399005175,0.9513409733772278,0.22674129903316498,0.1454816311597824,0.08986376971006393,0.22439268231391907
10,0.0,0.0,0.0,-0.04132889583706856,-0.5478314757347107,-0.152444988489151,0.08814378827810287,-1.0712459087371826,-0.24528063833713531,0.17657731473445892,-1.4595378637313843,-0.3269793689250946,0.19702304899692535,-1.7195851802825928,-0.37082257866859436,0.6232441067695618,-0.9890170097351074,-0.1407579630613327,0.790736734867096,-1.181065559387207,-0.3011276125907898,0.4984520673751831,-1.0124458074569702,-0.3418400287628174,0.4200000464916229,-0.930517852306366,-0.3527258336544037,0.7174713015556335,-0.6828157305717468,-0.13783186674118042,0.9074928164482117,-0.8755361437797546,-0.3043968677520752,0.53048175573349,-0.7196491360664368,-0.27872949838638306,0.5116863250732422,-0.6520403027534485,-0.2247493714094162,0.7581225037574768,-0.3519275188446045,-0.16320398449897766,0.9330976009368896,-0.5059152245521545,-0.3178933560848236,0.5758262276649475,-0.4035201966762543,-0.20393623411655426,0.5526491403579712,-0.33561670780181885,-0.10023178905248642,0.760509192943573,-0.015918858349323273,-0.20447424054145813,0.8521268963813782,-0.1531471312046051,-0.2878471612930298,0.6053269505500793,-0.14614462852478027,-0.20883861184120178,0.5801114439964294,-0.10281775146722794,-0.1342075765132904,0.6692975759506226,0.2994339168071747,0.22549772262573242,0.2155245691537857,0.2122078835964203,0.8201667070388794,1.1224983930587769,1.4543238878250122,1.6782968044281006,-0.018096767365932465,-0.14607322216033936,-0.27059081196784973,-0.23661501705646515,1.183233618736267,0.44274696707725525,0.22549772262573242,0.38617002964019775,0.5960524678230286,-0.004671639297157526,0.9530750513076782,0.22925561666488647,0.14573073387145996,0.08877377957105637,0.22370275855064392
10,0.0,0.0,0.0,-0.04265046492218971,-0.546586811542511,-0.15458936989307404,0.08695555478334427,-1.0666182041168213,-0.2472289651632309,0.17419815063476562,-1.456230878829956,-0.32785120606422424,0.19874517619609833,-1.7150790691375732,-0.37013429403305054,0.6236165165901184,-0.9899211525917053,-0.14106614887714386,0.7923145890235901,-1.1805936098098755,-0.3015173375606537,0.5006848573684692,-1.0110427141189575,-0.3428095281124115,0.4223436415195465,-0.9289489984512329,-0.35379329323768616,0.7172313332557678,-0.6834017038345337,-0.13616648316383362,0.9095090627670288,-0.8753376603126526,-0.30239829421043396,0.5319899916648865,-0.719069242477417,-0.27751290798187256,0.5121175050735474,-0.651505172252655,-0.22390903532505035,0.7569534182548523,-0.3520863950252533,-0.1596115380525589,0.9325674176216125,-0.5020860433578491,-0.3139401078224182,0.5753592252731323,-0.40085381269454956,-0.1999029964208603,0.5511612296104431,-0.3339351713657379,-0.09579261392354965,0.7588303685188293,-0.015873901546001434,-0.19905942678451538,0.8522390723228455,-0.14910079538822174,-0.281295508146286,0.6060053110122681,-0.14313949644565582,-0.20150206983089447,0.58027184009552,-0.10152998566627502,-0.12623386085033417,0.6694058179855347,0.29913410544395447,0.22536151111125946,0.2162237912416458,0.21100635826587677,0.8174740076065063,1.118379831314087,1.4515573978424072,1.6758849620819092,-0.01634100452065468,-0.14622525870800018,-0.2743416726589203,-0.24390043318271637,1.1781030893325806,0.44115036725997925,0.22536151111125946,0.38901951909065247,0.5978555679321289,-0.006340949330478907,0.9588040709495544,0.2288668006658554,0.14476652443408966,0.08664938062429428,0.2199033498764038
10,0.0,0.0,0.0,-0.03899674862623215,-0.5456624627113342,-0.15210114419460297,0.08992009609937668,-1.0618046522140503,-0.2445019781589508,0.1754213273525238,-1.4520553350448608,-0.32583215832710266,0.19931529462337494,-1.712470293045044,-0.36975228786468506,0.6208356022834778,-0.9905808568000793,-0.13849136233329773,0.7912801504135132,-1.1826173067092896,-0.2987978160381317,0.5046575665473938,-1.0143626928329468,-0.3412012457847595,0.42359182238578796,-0.9345689415931702,-0.3524826765060425,0.7147988677024841,-0.6862688064575195,-0.13452763855457306,0.9061306118965149,-0.8781735897064209,-0.2988879978656769,0.5338284969329834,-0.7201018333435059,-0.2749842405319214,0.512938916683197,-0.654036283493042,-0.22282496094703674,0.7546446323394775,-0.3561732769012451,-0.15870359539985657,0.9308581948280334,-0.5056148767471313,-0.3110208809375763,0.5787456035614014,-0.40303295850753784,-0.19851815700531006,0.5533102750778198,-0.33820217847824097,-0.09617003053426743,0.75587397813797,-0.02249155566096306,-0.1986534595489502,0.8505859971046448,-0.1532709151506424,-0.280073344707489,0.607365071773529,-0.14561258256435394,-0.20099128782749176,0.579967200756073,-0.1051458939909935,-0.12655945122241974,0.6715807914733887,0.2963692545890808,0.22267192602157593,0.21158671379089355,0.20729805529117584,0.8097707629203796,1.1136561632156372,1.445258617401123,1.669589877128601,-0.01726960763335228,-0.14692732691764832,-0.27358224987983704,-0.2431928515434265,1.1722387075424194,0.4404076635837555,0.22267192602157593,0.3856167495250702,0.5966128706932068,-0.005890313070267439,0.9596169590950012,0.22909021377563477,0.14438889920711517,0.08495290577411652,0.21508008241653442
10,0.0,0.0,0.0,-0.04342525824904442,-0.5470239520072937,-0.153807133436203,0.0859278216958046,-1.0646326541900635,-0.24652411043643951,0.17124967277050018,-1.4540807008743286,-0.32739174365997314,0.19472120702266693,-1.7152358293533325,-0.37023335695266724,0.6154809594154358,-0.9955564141273499,-0.14302285015583038,0.7870864272117615,-1.1850128173828125,-0.304326593875885,0.5008760690689087,-1.0131396055221558,-0.3462594747543335,0.42237207293510437,-0.9346878528594971,-0.35723546147346497,0.7096999287605286,-0.69082111120224,-0.13817442953586578,0.9012777805328369,-0.8817347288131714,-0.30441007018089294,0.5291037559509277,-0.7202810049057007,-0.2804551124572754,0.5108702182769775,-0.6567826867103577,-0.228147491812706,0.750408947467804,-0.36036115884780884,-0.16134563088417053,0.926079273223877,-0.5097739696502686,-0.3147582709789276,0.5748939514160156,-0.4034905731678009,-0.20142963528633118,0.5520949363708496,-0.3398519456386566,-0.09855440258979797,0.753528356552124,-0.027761992067098618,-0.20036113262176514,0.8454400300979614,-0.15930698812007904,-0.2817223370075226,0.6028589010238647,-0.14718423783779144,-0.20225994288921356,0.5786850452423096,-0.10503249615430832,-0.12772247195243835,0.6711366772651672,0.2947593331336975,0.22087788581848145,0.20902587473392487,0.20449276268482208,0.8131721615791321,1.1137601137161255,1.446791648864746,1.673019528388977,-0.012997888028621674,-0.14208585023880005,-0.27167895436286926,-0.2425108700990677,1.1698204278945923,0.4359082877635956,0.22087788581848145,0.386766642332077,0.6003519296646118,-0.00953643023967743,0.9587074518203735,0.22832044959068298,0.1443331390619278,0.08275602012872696,0.21254299581050873
10,0.0,0.0,0.0,-0.04373960196971893,-0.5466482639312744,-0.15151117742061615,0.08413136750459671,-1.0614506006240845,-0.24326682090759277,0.16873766481876373,-1.4492008686065674,-0.32334432005882263,0.19208581745624542,-1.7084852457046509,-0.3654850125312805,0.6123789548873901,-0.9965493679046631,-0.13975299894809723,0.7812862396240234,-1.186240553855896,-0.3023078441619873,0.4982093870639801,-1.014486312866211,-0.3464388847351074,0.4213014245033264,-0.9356527328491211,-0.3588066101074219,0.7078138589859009,-0.6932392716407776,-0.1357163041830063,0.8957409262657166,-0.8846973776817322,-0.3027641475200653,0.526427686214447,-0.7223833203315735,-0.28037789463996887,0.5094032287597656,-0.658197283744812,-0.22926472127437592,0.7496924996376038,-0.364212304353714,-0.1596808284521103,0.9196500182151794,-0.5141480565071106,-0.3122166693210602,0.5714065432548523,-0.4069054126739502,-0.19974523782730103,0.5516166090965271,-0.34230363368988037,-0.09800330549478531,0.7539538145065308,-0.0327778123319149,-0.1994294822216034,0.8373134136199951,-0.16757866740226746,-0.2797946631908417,0.5969505906105042,-0.15211646258831024,-0.2013716995716095,0.5776069760322571,-0.1064319834113121,-0.12797170877456665,0.6672670841217041,0.2969907522201538,0.2221396565437317,0.20861011743545532,0.2040327489376068,0.8061355948448181,1.1055998802185059,1.4377973079681396,1.6648164987564087,-0.006678411271423101,-0.1362202912569046,-0.2674817144870758,-0.23751330375671387,1.1616770029067993,0.4366038739681244,0.2221396565437317,0.38597366213798523,0.601129412651062,-0.01104827132076025,0.9589600563049316,0.2331615388393402,0.14776986837387085,0.08512481302022934,0.2194487452507019
10,0.0,0.0,0.0,-0.041155461221933365,-0.5423644781112671,-0.15016326308250427,0.08776887506246567,-1.0585277080535889,-0.2439110428094864,0.17530572414398193,-1.4439241886138916,-0.3277530372142792,0.1974850594997406,-1.7089464664459229,-0.3742230236530304,0.6245484352111816,-0.9854539036750793,-0.1372433453798294,0.7906479835510254,-1.1793032884597778,-0.30474939942359924,0.502670168876648,-1.007085919380188,-0.3539528548717499,0.4245701730251312,-0.9234710931777954,-0.3696609139442444,0.7201367616653442,-0.6800395250320435,-0.1376565545797348,0.9049633145332336,-0.8779963254928589,-0.3111245334148407,0.5330692529678345,-0.7162562012672424,-0.2930462062358856,0.5122137069702148,-0.6475093960762024,-0.243699848651886,0.7613842487335205,-0.3489362895488739,-0.1666429340839386,0.9292992353439331,-0.5063263773918152,-0.32496339082717896,0.5773824453353882,-0.40083253383636475,-0.21436895430088043,0.5532922148704529,-0.3339894115924835,-0.11214041709899902,0.7646442651748657,-0.01346056442707777,-0.21156567335128784,0.8461740612983704,-0.15277989208698273,-0.29364606738090515,0.6034630537033081,-0.14336340129375458,-0.21499872207641602,0.5810930132865906,-0.10012919455766678,-0.14082910120487213,0.6723566651344299,0.31281158328056335,0.23565946519374847,0.21562986075878143,0.21495620906352997,0.8176552057266235,1.1147820949554443,1.4442274570465088,1.670305609703064,-0.0045621334575116634,-0.1305231899023056,-0.26208260655403137,-0.23339393734931946,1.1780399084091187,0.4477103352546692,0.23565946519374847,0.385017991065979,0.5963549613952637,-0.005697798449546099,0.9548119306564331,0.2431015819311142,0.1592438519001007,0.09697810560464859,0.23579438030719757
10,0.0,0.0,0.0,-0.04197072237730026,-0.5413118004798889,-0.15008039772510529,0.08896656334400177,-1.0608481168746948,-0.24369703233242035,0.1783512532711029,-1.4456300735473633,-0.32808467745780945,0.20097918808460236,-1.710785984992981,-0.3745785355567932,0.6292715668678284,-0.9825738668441772,-0.13479523360729218,0.79775071144104,-1.1769071817398071,-0.30527472496032715,0.5078578591346741,-1.004016399383545,-0.3554128408432007,0.43095606565475464,-0.9176672697067261,-0.3712514638900757,0.7247057557106018,-0.6753258109092712,-0.13688167929649353,0.9119367003440857,-0.8717725872993469,-0.3140505850315094,0.5378894805908203,-0.7113343477249146,-0.2961101233959198,0.5172262787818909,-0.6412854790687561,-0.24552783370018005,0.76563560962677,-0.3429658114910126,-0.16834552586078644,0.935011625289917,-0.5015355348587036,-0.3293554186820984,0.5811949968338013,-0.39684027433395386,-0.21786437928676605,0.5572510361671448,-0.32962197065353394,-0.11374127864837646,0.7682897448539734,-0.00599993159994483,-0.21604210138320923,0.8511502742767334,-0.14548750221729279,-0.2984129786491394,0.6076523661613464,-0.1383950412273407,-0.2189028561115265,0.5852677226066589,-0.09617318958044052,-0.14355075359344482,0.6723809242248535,0.31536242365837097,0.2366652935743332,0.2158328741788864,0.21652548015117645,0.8257952332496643,1.1227188110351562,1.4500274658203125,1.675716519355774,-0.0033270649146288633,-0.12905070185661316,-0.26083725690841675,-0.2310277819633484,1.1844691038131714,0.4471548795700073,0.2366652935743332,0.38482165336608887,0.5957391858100891,-0.005529364105314016,0.9537136554718018,0.24391713738441467,0.15974518656730652,0.09732098132371902,0.23725947737693787
